Assay1 Amplitude,Assay2 Amplitude,Cluster
1471.632,1488.17078,1
1472.99609,1589.14087,1
1472.72449,1528.82239,1
1472.91614,1560.11121,1
1472.06506,1493.2948,1
1472.24561,1591.16724,1
1472.33521,1397.308,1
1472.18787,1441.576,1
1472.38892,1624.57239,1
1472.2583,1560.28369,1
1472.21936,1532.47363,1
1472.064,1520.58557,1
1472.79041,1516.33521,1
1472.75159,1592.108,1
1472.45886,1523.18652,1
1472.19556,1675.95728,1
1473.477,1535.69751,1
1473.56958,1430.809,1
1473.58313,1482.5094,1
1473.64941,1465.17261,1
1473.14587,1483.93323,1
1473.21191,1486.11682,1
1473.691,1497.32422,1
1473.32959,1502.64319,1
1473.26965,1561.842,1
1473.05762,1482.43225,1
1473.77722,1585.23059,1
1473.62573,1525.918,1
1473.68726,1500.041,1
1474.21045,1561.395,1
1474.12549,1423.01062,1
1474.72607,1464.93616,1
1474.18469,1577.60913,1
1474.46875,1531.03564,1
1474.598,1553.91248,1
1474.70276,1428.70239,1
1474.98962,1494.56824,1
1474.452,1483.55762,1
1474.70789,1600.61633,1
1474.26965,1430.08057,1
1475.69275,1552.35327,1
1475.43323,1555.41541,1
1475.491,1500.30872,1
1475.72717,1438.59778,1
1475.64209,1522.40637,1
1475.27234,1554.19543,1
1475.42517,1502.72168,1
1475.84192,1534.75513,1
1475.836,1539.67065,1
1476.81909,1454.276,1
1476.37256,1594.09583,1
1476.49365,1479.92126,1
1476.36536,1523.6106,1
1476.5127,1504.87561,1
1476.02991,1509.01208,1
1476.05908,1456.918,1
1476.95557,1447.37366,1
1476.47217,1556.95789,1
1476.89514,1549.73877,1
1476.3468,1549.592,1
1477.02771,1432.8374,1
1477.63916,1453.75208,1
1477.07446,1441.60315,1
1477.09216,1514.879,1
1477.77209,1455.40393,1
1477.1571,1486.8606,1
1477.94958,1500.89807,1
1477.7,1493.89771,1
1477.71545,1491.29309,1
1477.73474,1474.20447,1
1477.12512,1591.46606,1
1477.29919,1603.84631,1
1477.72119,1429.16187,1
1478.08008,1459.197,1
1478.17749,1515.26709,1
1478.35364,1576.26257,1
1478.26355,1497.536,1
1478.78955,1459.98816,1
1478.873,1466.27161,1
1478.72046,1528.90063,1
1478.113,1568.73157,1
1478.69373,1516.27747,1
1478.603,1507.03125,1
1479.69983,1407.18311,1
1479.81921,1517.55042,1
1479.9967,1522.99426,1
1479.973,1614.81079,1
1479.57874,1503.19775,1
1479.66614,1486.36414,1
1479.05737,1561.62744,1
1479.37561,1513.123,1
1479.38623,1504.73242,1
1479.072,1476.00061,1
1479.56116,1544.9978,1
1479.88135,1597.18579,1
1480.808,1602.72168,1
1480.38135,1621.88086,1
1480.84253,1574.48218,1
1480.17468,1559.39172,1
1480.27734,1575.71326,1
1480.31323,1514.63477,1
1480.64941,1594.39221,1
1480.44958,1616.23059,1
1480.49023,1522.75769,1
1480.09351,1385.26392,1
1480.3783,1511.33228,1
1480.31677,1477.97559,1
1480.7063,1385.78528,1
1480.51721,1589.14111,1
1481.047,1513.30042,1
1481.42908,1542.02625,1
1481.23315,1572.45313,1
1481.02747,1632.62585,1
1481.51648,1505.622,1
1481.87976,1500.82617,1
1481.47949,1610.708,1
1481.779,1478.646,1
1481.82556,1469.31921,1
1481.4104,1599.927,1
1481.055,1554.451,1
1481.29993,1577.50024,1
1481.00183,1543.17615,1
1481.316,1503.63855,1
1481.6947,1490.566,1
1481.96423,1567.41943,1
1482.08057,1402.73926,1
1482.60425,1525.09021,1
1482.93188,1509.83777,1
1482.58032,1518.62708,1
1482.39539,1444.46912,1
1482.151,1599.70239,1
1482.88916,1443.389,1
1482.30249,1439.50281,1
1482.3739,1555.30188,1
1482.193,1539.50732,1
1482.64722,1534.68774,1
1482.71313,1529.4,1
1482.24707,1544.8551,1
1483.74426,1600.90662,1
1483.61121,1615.15247,1
1483.03711,1497.65723,1
1483.54712,1461.06,1
1483.96,1508.905,1
1483.45959,1531.17175,1
1483.70154,1440.04285,1
1483.38733,1546.17029,1
1483.98889,1558.76807,1
1483.76416,1615.21118,1
1483.31116,1528.56714,1
1483.45667,1644.858,1
1483.27161,1444.57874,1
1483.12366,1593.10376,1
1483.80457,1424.95557,1
1484.69312,1596.2345,1
1484.17114,1487.05334,1
1484.716,1652.62585,1
1484.68311,1450.38977,1
1484.65735,1467.40625,1
1484.7251,1514.81567,1
1484.14734,1488.37268,1
1484.40015,1478.74951,1
1484.04785,1570.73914,1
1484.04468,1644.66479,1
1484.86829,1601.4248,1
1484.26807,1569.80737,1
1484.36267,1502.12976,1
1484.00415,1615.31628,1
1484.33472,1510.11719,1
1484.57068,1495.98291,1
1484.20667,1374.28491,1
1484.31116,1603.29919,1
1484.00781,1556.7998,1
1485.98914,1483.10852,1
1485.15564,1564.29773,1
1485.37427,1592.69824,1
1485.62744,1516.97424,1
1485.65686,1601.09668,1
1485.94275,1498.995,1
1485.83557,1560.25488,1
1485.10144,1390.59351,1
1485.66113,1513.03845,1
1485.72974,1516.69043,1
1485.24634,1537.73181,1
1485.95386,1672.22852,1
1485.91248,1499.8075,1
1485.58276,1531.3656,1
1485.20471,1637.72986,1
1486.90918,1536.05884,1
1486.085,1567.47742,1
1486.8739,1611.11316,1
1486.80945,1519.98669,1
1486.19543,1589.55664,1
1486.90112,1420.35669,1
1486.48669,1425.53674,1
1486.90967,1443.34131,1
1486.9198,1480.12988,1
1486.64124,1622.99939,1
1486.784,1454.84839,1
1486.54211,1527.87366,1
1486.74414,1492.61316,1
1486.29553,1634.80273,1
1486.63086,1440.82385,1
1486.35449,1579.98853,1
1486.95264,1564.23389,1
1487.729,1495.49561,1
1487.63232,1473.25732,1
1487.59058,1456.14307,1
1487.10144,1536.40613,1
1487.35522,1509.31934,1
