Assay1 Amplitude,Assay2 Amplitude,Cluster
1131.14307,1303.04,1
1131.36182,1363.7876,1
1131.31433,1291.14465,1
1131.016,1340.56787,1
1131.19238,1390.7207,1
1131.21985,1314.05554,1
1131.642,1290.3562,1
1131.75061,1287.26721,1
1131.09875,1318.92468,1
1131.07861,1348.15869,1
1131.70093,1371.63379,1
1131.98291,1211.96729,1
1131.1792,1264.304,1
1131.8866,1227.12915,1
1131.20581,1277.48389,1
1131.13147,1343.09229,1
1131.866,1345.15625,1
1131.80945,1286.63379,1
1131.69226,1372.68323,1
1131.09875,1310.6438,1
1131.12793,1387.50281,1
1131.11121,1243.13477,1
1131.60974,1272.91479,1
1131.84338,1224.12842,1
1131.32507,1388.71387,1
1131.32019,1206.33154,1
1131.80469,1287.95117,1
1132.48621,1393.47876,1
1132.84387,1377.4856,1
1132.10327,1432.71863,1
1132.6344,1397.342,1
1132.05261,1306.32178,1
1132.058,1392.49963,1
1132.62415,1387.28613,1
1132.31018,1357.969,1
1132.35657,1305.34363,1
1132.70593,1314.94946,1
1132.89465,1468.89526,1
1132.87476,1327.17358,1
1132.48035,1328.47058,1
1132.43,1329.48645,1
1132.00732,1411.71631,1
1132.31726,1289.85742,1
1132.559,1293.54846,1
1132.7085,1310.49146,1
1132.027,1298.6908,1
1132.478,1358.93616,1
1132.47156,1285.76917,1
1132.44971,1258.44092,1
1132.66528,1335.01526,1
1132.35559,1461.365,1
1132.04321,1409.0603,1
1132.15552,1428.28931,1
1132.134,1444.64343,1
1133.407,1377.451,1
1133.47583,1471.18762,1
1133.9646,1241.2063,1
1133.09583,1388.68494,1
1133.36,1277.777,1
1133.77246,1289.51306,1
1133.37659,1366.62634,1
1133.34106,1303.979,1
1133.3385,1299.91321,1
1133.07458,1382.48657,1
1133.74829,1445.677,1
1133.73413,1372.54419,1
1133.47058,1271.08484,1
1133.52747,1273.30371,1
1133.56177,1413.16724,1
1133.21143,1311.85486,1
1133.17065,1306.92261,1
1133.75415,1305.57251,1
1133.4054,1416.24951,1
1133.5957,1293.29028,1
1133.58325,1283.75452,1
1133.87292,1420.9303,1
1133.99121,1371.67957,1
1133.06458,1249.27649,1
1133.07666,1323.9856,1
1133.83972,1337.19324,1
1133.74426,1272.17126,1
1133.79785,1460.05762,1
1133.641,1340.58875,1
1133.41992,1327.49146,1
1133.03821,1479.41858,1
1134.75464,1301.6637,1
1134.09131,1334.3905,1
1134.95593,1322.35876,1
1134.71948,1373.00317,1
1134.41211,1302.40649,1
1134.74243,1296.33789,1
1134.35474,1456.4,1
1134.943,1300.14172,1
1134.55884,1413.13953,1
1134.13123,1374.50781,1
1134.39844,1469.13953,1
1134.98779,1306.99377,1
1134.93225,1399.39209,1
1134.22217,1193.0603,1
1134.48108,1334.81091,1
1134.03137,1401.60815,1
1134.97449,1273.25879,1
1134.94067,1439.21362,1
1134.308,1368.60486,1
1134.56653,1344.58093,1
1134.96155,1390.7074,1
1134.71057,1229.57568,1
1134.40942,1525.18933,1
1134.46936,1343.0083,1
1134.91748,1333.20142,1
1134.23938,1373.08179,1
1134.20825,1389.78992,1
1134.39014,1296.72656,1
1134.58508,1366.44592,1
1134.60583,1312.97485,1
1134.04626,1295.9375,1
1134.78918,1446.975,1
1134.83044,1392.72827,1
1134.18555,1387.61487,1
1134.72021,1326.38452,1
1135.66614,1301.11316,1
1135.25537,1376.86047,1
1135.15442,1310.94568,1
1135.65625,1286.5321,1
1135.41223,1318.51514,1
1135.57983,1267.08557,1
1135.70447,1392.15662,1
1135.78369,1353.99438,1
1135.72034,1314.2666,1
1135.9137,1345.73071,1
1135.87537,1328.10632,1
1135.05542,1305.02112,1
1135.12207,1271.44507,1
1135.50684,1324.977,1
1135.354,1284.19055,1
1135.14124,1419.8877,1
1135.38354,1441.3761,1
1135.131,1284.85791,1
1135.8988,1417.48389,1
1135.50964,1350.88513,1
1135.41382,1293.75732,1
1135.33936,1266.84656,1
1135.24561,1379.56921,1
1135.04834,1326.99744,1
1135.99915,1331.20593,1
1135.54358,1245.03162,1
1135.70154,1394.78528,1
1136.521,1322.14246,1
1136.97449,1325.99231,1
1136.35376,1371.506,1
1136.05408,1265.92566,1
1136.33374,1323.08057,1
1136.78918,1351.85583,1
1136.989,1451.40173,1
1136.16406,1316.33667,1
1136.68066,1391.51343,1
1136.96326,1400.78711,1
1136.20227,1321.58337,1
1136.18787,1386.67017,1
1136.89124,1386.41187,1
1136.48926,1309.67334,1
1136.35327,1398.39172,1
1136.78125,1206.9386,1
1136.88684,1234.261,1
1136.64465,1462.46448,1
1136.80042,1370.37329,1
1136.08728,1308.037,1
1136.86316,1400.62244,1
1136.31555,1369.25415,1
1136.06982,1382.6853,1
1136.92029,1391.611,1
1136.50171,1381.38416,1
1136.81458,1426.39026,1
1136.25586,1304.27429,1
1136.57471,1317.6582,1
1136.52283,1339.91846,1
1136.83313,1242.74768,1
1136.63513,1461.23193,1
1136.864,1393.47119,1
1136.728,1393.49146,1
1136.525,1213.06812,1
1136.10815,1410.24487,1
1137.29407,1349.4314,1
1137.99731,1323.91223,1
1137.278,1347.85535,1
1137.04614,1335.86829,1
1137.73,1396.85315,1
1137.99548,1256.84937,1
1137.9115,1377.77356,1
1137.95874,1301.5448,1
1137.72009,1340.399,1
1137.07849,1433.47314,1
1137.26123,1318.78857,1
