Assay1 Amplitude,Assay2 Amplitude,Cluster
1324.40613,1426.631,1
1325.23853,1442.40479,1
1325.07166,1460.90186,1
1325.19971,1495.10608,1
1325.70435,1524.79529,1
1326.66321,1469.46448,1
1326.51233,1492.38074,1
1326.44165,1454.42029,1
1326.12085,1449.91565,1
1326.1991,1564.57935,1
1326.16992,1486.90784,1
1326.84644,1470.32825,1
1326.894,1553.62793,1
1326.30212,1664.82751,1
1327.08008,1570.96191,1
1327.23328,1549.36426,1
1327.9646,1437.31628,1
1328.69568,1524.48914,1
1329.03748,1529.84351,1
1329.24048,1540.93726,1
1330.129,1417.78931,1
1330.55322,1506.1532,1
1330.19861,1447.81018,1
1330.99634,1458.5614,1
1330.76038,1564.48157,1
1330.81909,1435.826,1
1331.63538,1504.83948,1
1331.11963,1524.17749,1
1331.81812,1575.81067,1
1331.94092,1429.84387,1
1331.87708,1610.41968,1
1332.57922,1536.77063,1
1332.29993,1433.17358,1
1332.69446,1500.46753,1
1332.6366,1472.3302,1
1332.60364,1437.23621,1
1332.49231,1433.90381,1
1333.19116,1620.75378,1
1333.78589,1510.43274,1
1333.18335,1533.72351,1
1334.05359,1416.98608,1
1334.21313,1481.21167,1
1335.557,1351.25159,1
1335.863,1550.333,1
1335.70483,1494.68494,1
1335.53467,1556.58667,1
1335.23608,1529.934,1
1336.09241,1448.90381,1
1336.68,1444.59436,1
1336.28333,1439.81335,1
1336.3689,1467.8269,1
1336.73889,1464.91956,1
1337.793,1463.00745,1
1337.227,1514.77332,1
1337.24561,1402.16443,1
1337.38379,1478.59155,1
1337.74683,1422.33081,1
1337.90063,1465.05017,1
1337.99316,1498.07959,1
1337.794,1697.04236,1
1338.00269,1388.21057,1
1338.69128,1428.55029,1
1338.55432,1500.08044,1
1338.60242,1437.97583,1
1338.9574,1324.22278,1
1338.96265,1509.19116,1
1338.24268,1527.33423,1
1339.49609,1502.725,1
1339.52246,1632.00989,1
1339.1178,1480.67786,1
1339.05164,1459.663,1
1339.3905,1540.5686,1
1339.0459,1418.452,1
1339.957,1479.94763,1
1339.33374,1576.21094,1
1339.06372,1552.06775,1
1339.71057,1339.47644,1
1339.76367,1557.97522,1
1340.55469,1638.51563,1
1340.83069,1457.488,1
1340.00439,1415.55237,1
1340.71814,1433.6781,1
1340.54614,1611.23669,1
1340.55029,1437.16479,1
1340.7041,1527.02783,1
1340.69226,1438.667,1
1340.04773,1485.56152,1
1340.53125,1506.62964,1
1341.93567,1471.7074,1
1341.69946,1518.26135,1
1341.65417,1455.55139,1
1341.75562,1511.27808,1
1341.56592,1497.66321,1
1341.50476,1431.86755,1
1342.37915,1340.85583,1
1342.714,1395.5094,1
1342.18787,1442.67651,1
1342.8999,1589.14319,1
1342.48413,1400.38416,1
1342.695,1502.99927,1
1343.00867,1462.36707,1
1343.59839,1546.5564,1
1343.75281,1542.87219,1
1343.1145,1507.67419,1
1343.1438,1507.42444,1
1344.37439,1455.18457,1
1344.16284,1399.909,1
1344.48523,1527.77832,1
1344.87793,1382.95886,1
1344.38452,1390.3678,1
1344.3988,1528.42908,1
1344.85266,1431.54736,1
1344.71765,1530.6637,1
1344.325,1500.31433,1
1344.38953,1516.38953,1
1345.88013,1459.43372,1
1345.6532,1355.6488,1
1345.94348,1433.52429,1
1345.2113,1394.96484,1
1345.442,1407.99438,1
1345.59937,1670.34375,1
1345.00159,1527.20313,1
1345.07971,1502.823,1
1345.39526,1497.918,1
1345.2439,1384.29407,1
1345.57239,1524.39063,1
1345.60376,1575.3136,1
1345.11865,1527.58008,1
1346.02368,1501.42883,1
1346.68665,1409.00269,1
1346.40015,1553.58167,1
1346.74854,1456.8783,1
1346.79614,1500.42932,1
1346.09814,1514.22339,1
1346.30725,1599.8175,1
1346.55591,1430.1123,1
1346.353,1543.74036,1
1346.01758,1502.83728,1
1346.30066,1374.87988,1
1347.94434,1461.98145,1
1347.11047,1394.39,1
1347.82092,1360.66675,1
1347.072,1474.19214,1
1347.77,1529.8418,1
1347.73425,1479.63135,1
1347.59949,1504.50879,1
1347.76086,1544.46948,1
1347.695,1514.251,1
1347.38538,1563.06274,1
1347.7019,1468.039,1
1347.90649,1305.00049,1
1347.216,1549.98291,1
1348.21521,1504.84875,1
1348.49988,1469.3158,1
1348.97534,1435.76843,1
1348.57739,1613.43848,1
1348.69971,1405.245,1
1348.26709,1383.64978,1
1348.71692,1495.47937,1
1348.30188,1470.08374,1
1348.038,1581.19067,1
1348.67383,1427.37659,1
1348.48914,1562.026,1
1348.26025,1509.36,1
1348.46924,1487.17712,1
1349.06824,1550.7113,1
1349.17566,1207.135,1
1349.68811,1479.981,1
1349.01245,1508.72888,1
1349.85315,1431.0033,1
1349.58557,1502.0282,1
1349.48584,1441.0957,1
1349.37732,1520.94275,1
1349.6073,1463.99915,1
1349.24683,1544.77686,1
1350.32056,1543.287,1
1350.08716,1477.84583,1
1350.37183,1478.54578,1
1350.01575,1457.1,1
1350.39246,1548.70081,1
1350.823,1463.31934,1
1350.82813,1506.088,1
1350.16479,1471.86633,1
1350.5011,1465.65747,1
1350.573,1521.15894,1
1350.16516,1485.48047,1
1350.75171,1535.87354,1
1350.84766,1410.03674,1
1351.02783,1428.52515,1
1351.43311,1404.52979,1
1351.10779,1587.57776,1
1351.46619,1445.685,1
1351.39307,1529.85669,1
1351.038,1610.78015,1
1351.89612,1490.54736,1
1351.32764,1434.60022,1
1351.90881,1400.41748,1
1351.47168,1445.65967,1
