Assay1 Amplitude,Assay2 Amplitude,Cluster
1098.51172,1386.39331,1
1098.91211,1444.06775,1
1098.69678,1329.014,1
1098.06042,1451.82556,1
1099.374,1372.42236,1
1099.67944,1333.49976,1
1100.0116,1359.94116,1
1100.78113,1426.06042,1
1100.44031,1301.30493,1
1100.85376,1369.8,1
1100.40186,1357.9137,1
1101.43079,1384.66821,1
1101.84216,1426.85791,1
1101.55261,1372.96326,1
1101.70386,1396.46777,1
1101.37512,1308.32263,1
1101.957,1411.66174,1
1101.43774,1365.33618,1
1101.9812,1359.22986,1
1102.9585,1390.93945,1
1102.618,1406.472,1
1102.40039,1439.03137,1
1102.5083,1360.1969,1
1102.294,1357.32214,1
1102.02515,1365.799,1
1102.3855,1308.09741,1
1102.92517,1453.08923,1
1103.37964,1392.20972,1
1103.678,1492.04785,1
1103.85229,1392.91907,1
1103.45532,1364.32312,1
1104.54907,1343.98926,1
1104.01086,1340.64063,1
1104.95862,1454.85608,1
1104.086,1279.529,1
1104.31409,1249.14075,1
1105.55493,1356.75952,1
1105.49011,1367.68335,1
1105.18872,1390.88391,1
1105.20068,1433.29749,1
1105.84778,1380.05872,1
1105.63611,1379.68567,1
1106.90479,1410.22925,1
1106.33032,1437.86389,1
1106.03906,1529.58984,1
1106.45813,1340.25732,1
1106.18,1334.10681,1
1106.9425,1342.71094,1
1106.19006,1230.81091,1
1107.97827,1322.962,1
1107.26306,1356.7113,1
1107.29431,1366.43445,1
1107.35669,1362.3363,1
1107.85669,1297.411,1
1107.01978,1277.66357,1
1108.21,1308.66907,1
1108.10181,1389.20227,1
1108.05408,1338.26465,1
1108.31909,1414.313,1
1108.90063,1413.386,1
1108.36584,1356.87524,1
1108.824,1452.34277,1
1108.79736,1347.30908,1
1109.47412,1336.093,1
1109.08472,1390.89661,1
1109.83716,1374.24988,1
1109.24072,1394.618,1
1109.22046,1372.76062,1
1109.34558,1435.01038,1
1109.36475,1313.96875,1
1109.42249,1326.31653,1
1109.22522,1417.85193,1
1109.17822,1346.22144,1
1109.53186,1464.70862,1
1109.82544,1439.37329,1
1109.58948,1496.504,1
1109.98352,1359.5614,1
1109.45093,1360.77808,1
1109.593,1332.54688,1
1110.248,1345.27185,1
1110.55054,1351.1322,1
1110.19373,1325.23889,1
1110.93811,1431.77185,1
1110.80176,1499.29138,1
1110.82471,1235.7135,1
1110.58545,1384.82568,1
1110.59,1410.02625,1
1110.76343,1297.38672,1
1111.11365,1330.30054,1
1111.79565,1309.574,1
1111.59656,1459.30383,1
1111.816,1440.16858,1
