Assay1 Amplitude,Assay2 Amplitude,Cluster
1208.99658,1416.19629,1
1208.37964,1385.85107,1
1208.95618,1296.64331,1
1208.24023,1311.55652,1
1209.36475,1507.11108,1
1209.65137,1449.54639,1
1209.48132,1417.83386,1
1209.16711,1340.24231,1
1209.91272,1347.09338,1
1209.58411,1363.97974,1
1209.74316,1364.80078,1
1209.30115,1415.72021,1
1209.27588,1305.725,1
1209.84912,1384.73413,1
1209.26343,1359.84424,1
1209.88245,1393.04382,1
1209.109,1382.32776,1
1209.18225,1372.48682,1
1209.46875,1277.037,1
1209.51208,1481.54016,1
1209.04224,1422.47131,1
1209.75562,1348.28284,1
1209.36169,1304.92029,1
1209.69592,1394.5249,1
1209.07629,1399.44788,1
1209.19189,1261.939,1
1209.15259,1457.7887,1
1209.9939,1299.413,1
1209.05518,1469.14209,1
1209.39221,1316.56677,1
1210.42,1364.41138,1
1210.53308,1415.865,1
1210.31909,1468.58533,1
1210.46912,1433.7179,1
1210.47278,1442.24451,1
1210.63367,1382.50159,1
1210.97522,1385.78027,1
1210.11719,1428.55847,1
1210.7926,1375.29956,1
1210.71619,1289.33545,1
1210.94519,1389.88989,1
1210.14917,1364.99011,1
1210.671,1391.04138,1
1210.49707,1261.585,1
1210.6803,1308.10962,1
1210.82141,1407.1637,1
1210.25769,1493.52478,1
1210.664,1388.94287,1
1210.26331,1291.67822,1
1210.38574,1506.60034,1
1210.52148,1469.93726,1
1210.25867,1384.41528,1
1210.66223,1380.44348,1
1210.1106,1459.81689,1
1210.79785,1326.3606,1
1210.57214,1310.24182,1
1210.13025,1335.17029,1
1210.71753,1411.42749,1
1210.63745,1364.85327,1
1210.67456,1409.16541,1
1210.23523,1382.89685,1
1210.1449,1287.44519,1
1210.49866,1336.30408,1
1210.46436,1369.77112,1
1210.91626,1323.81165,1
1211.14563,1391.33459,1
1211.17358,1438.04663,1
1211.81409,1322.72119,1
1211.75171,1356.95044,1
1211.00061,1382.38049,1
1211.64087,1375.22278,1
1211.036,1355.67834,1
1211.87708,1389.28613,1
1211.4729,1376.60474,1
1211.1936,1431.41638,1
1211.97607,1383.90015,1
1211.70435,1444.05579,1
1211.60645,1393.71692,1
1211.21008,1401.36572,1
1211.02063,1310.55847,1
1211.99792,1373.11536,1
1211.44421,1338.42212,1
1211.4209,1320.60657,1
1211.035,1352.6864,1
1211.11,1308.38184,1
1211.037,1374.46643,1
1211.54553,1449.70142,1
1211.51147,1334.68115,1
1211.99377,1247.91687,1
1211.04187,1407.878,1
1211.145,1266.32849,1
1211.95215,1390.94653,1
1211.95117,1337.6394,1
1211.66431,1399.39844,1
1211.5625,1249.80054,1
1211.67,1478.777,1
1211.07178,1354.71423,1
1211.56616,1424.90955,1
1211.168,1267.88928,1
1211.27039,1405.04285,1
1211.57373,1368.65759,1
1211.30579,1381.72278,1
1211.73059,1539.84839,1
1211.67249,1387.54138,1
1211.36279,1340.3811,1
1212.40552,1397.69238,1
1212.55676,1384.19922,1
1212.37646,1452.97986,1
1212.00012,1314.29761,1
1212.189,1369.18555,1
1212.24841,1274.42859,1
1212.72778,1374.0127,1
1212.499,1337.98914,1
1212.92651,1331.02344,1
1212.59387,1414.074,1
1212.88635,1433.19006,1
1212.15479,1416.916,1
1212.99146,1371.40125,1
1212.94043,1395.39746,1
1212.20728,1334.11279,1
1212.48962,1309.01807,1
1212.54907,1393.28271,1
1212.69434,1384.29077,1
1212.53052,1294.34351,1
1212.62964,1434.69824,1
1212.84985,1372.86292,1
1212.188,1364.24109,1
1212.94165,1367.87415,1
1212.14709,1341.1731,1
1212.70276,1443.68091,1
1212.73462,1382.36365,1
1212.61731,1300.62329,1
1212.55627,1452.7052,1
1212.8291,1320.68,1
1212.74231,1342.20447,1
1212.8551,1285.677,1
1212.816,1349.23352,1
1212.78723,1479.27991,1
1212.664,1376.67493,1
1212.149,1349.594,1
1212.73462,1313.233,1
1212.01428,1291.75244,1
1212.54065,1388.841,1
1213.57544,1365.73584,1
1213.61816,1296.43445,1
1213.79138,1292.73364,1
1213.13672,1368.93066,1
1213.78149,1344.634,1
1213.01978,1404.34253,1
1213.53955,1385.44739,1
1213.29651,1486.29285,1
1213.187,1412.86414,1
1213.73694,1302.411,1
1213.59314,1443.32031,1
1213.88379,1287.736,1
1213.868,1399.19373,1
1213.789,1342.9563,1
1213.0116,1356.3125,1
1213.02368,1378.65015,1
1213.68018,1345.83044,1
1213.70325,1331.548,1
1213.82813,1335.87146,1
1213.8761,1376.24036,1
1213.20642,1309.48743,1
1213.07727,1459.26685,1
1213.78748,1426.26709,1
1213.46228,1319.93567,1
1213.42371,1451.61267,1
1213.09729,1324.129,1
1213.332,1263.82568,1
1213.38806,1345.36462,1
1213.41382,1459.5636,1
1213.08508,1441.66113,1
1213.833,1381.8,1
1213.12109,1316.48572,1
1213.4707,1429.6665,1
1213.21631,1347.9729,1
1213.19958,1361.4917,1
1213.75781,1424.62366,1
1213.50891,1329.40527,1
1213.95483,1361.36169,1
1214.70081,1428.92993,1
1214.61816,1379.83923,1
1214.4989,1460.6062,1
1214.99365,1459.38147,1
1214.10693,1349.80811,1
1214.01855,1351.3501,1
1214.552,1377.976,1
1214.43359,1411.85425,1
1214.64258,1369.96851,1
1214.70959,1366.07275,1
1214.66626,1393.7262,1
1214.03577,1372.36584,1
1214.7373,1509.36035,1
1214.07019,1344.23193,1
1214.01575,1352.71777,1
1214.18542,1401.43457,1
1214.8418,1335.992,1
1214.28394,1310.95923,1
1214.39258,1303.46484,1
1214.47864,1305.44153,1
1214.85754,1336.588,1
1214.98193,1414.41479,1
1214.04675,1376.44727,1
1214.08,1400.63245,1
1214.385,1333.90747,1
1214.91272,1330.839,1
1214.55212,1538.58923,1
1214.04443,1382.46118,1
1214.06946,1346.16418,1
1214.079,1341.80823,1
1214.94849,1376.89539,1
1214.81628,1397.10474,1
1214.89856,1277.02515,1
1214.67371,1426.20166,1
1214.20215,1362.28271,1
1214.31348,1371.6062,1
1214.73267,1371.22351,1
1215.81,1384.33472,1
